Date,Service,Admissions,Durée séjour (jours),Lits disponibles,Médecins,Infirmiers,Température (°C),Asthme (cas),Blessures (cas),Budget (euros),Stock Médicaments,Stock Consommables,Commandes Médicaments,Commandes Consommables,Capacité Max Médicaments,Capacité Max Consommables
2024-03-29,Pneumologie,30,4.47,0,9,23,12,5,0,31344,890,3379,245,1619,1300,5000
2024-03-30,Orthopédie,13,2.02,48,9,25,8,0,12,48351,974,3942,0,0,1500,6000
2024-03-30,Pneumologie,27,3.65,3,9,25,12,4,0,33839,882,3654,369,1198,1300,5000
2024-03-31,Orthopédie,15,3.61,23,12,22,8,0,12,45468,968,3740,0,2058,1500,6000
2024-03-31,Pneumologie,26,4.0,0,11,24,8,4,0,33666,943,3741,0,1615,1300,5000
2024-04-01,Orthopédie,16,3.11,23,9,25,17,0,16,47053,926,3849,0,0,1500,6000
2024-04-01,Pneumologie,22,3.95,0,9,25,15,3,0,31444,918,3613,0,1157,1300,5000
2024-04-02,Orthopédie,18,2.42,36,8,25,14,0,15,41700,939,3825,0,0,1500,6000
2024-04-02,Pneumologie,32,3.66,3,10,23,15,6,0,32564,879,3749,310,2473,1300,5000
2024-04-03,Orthopédie,13,2.72,35,10,25,13,0,12,42708,951,3872,0,0,1500,6000
2024-04-03,Pneumologie,24,5.0,0,11,23,12,4,0,34148,826,3602,346,1416,1300,5000
2024-04-04,Orthopédie,18,3.4,12,11,21,12,0,17,42448,936,3779,0,2083,1500,6000
2024-04-04,Pneumologie,27,3.06,3,12,25,14,4,0,32254,899,3722,305,2204,1300,5000
2024-04-05,Orthopédie,25,2.7,11,12,23,17,0,13,48610,914,3733,0,1637,1500,6000
2024-04-05,Pneumologie,27,3.84,0,10,22,13,4,0,32530,932,3566,0,1717,1300,5000
2024-04-06,Orthopédie,23,2.26,19,10,25,12,0,18,43718,937,3765,0,2122,1500,6000
2024-04-06,Pneumologie,34,4.2,3,12,24,12,5,0,35210,801,3711,408,1905,1300,5000
2024-04-07,Orthopédie,14,2.72,39,10,21,14,0,17,45512,979,3884,0,0,1500,6000
2024-04-07,Pneumologie,24,3.58,0,9,21,15,4,0,32860,883,3789,375,2474,1300,5000
2024-04-08,Orthopédie,21,3.86,0,9,22,17,0,18,41112,949,3797,0,1639,1500,6000
2024-04-08,Pneumologie,29,4.25,0,8,23,16,5,0,36815,864,3694,246,1494,1300,5000
2024-04-09,Orthopédie,20,2.89,20,11,22,15,0,16,44314,961,3762,0,2043,1500,6000
2024-04-09,Pneumologie,26,4.8,2,12,24,14,3,0,34604,853,3634,300,2227,1300,5000
2024-04-10,Orthopédie,19,2.68,20,10,21,17,0,21,43959,941,3882,0,0,1500,6000
2024-04-10,Pneumologie,22,3.85,2,9,22,14,4,0,36983,918,3642,0,1653,1300,5000
2024-04-11,Orthopédie,18,2.83,19,11,23,16,0,20,48754,950,3820,0,0,1500,6000
2024-04-11,Pneumologie,32,4.09,1,11,25,17,5,0,38016,907,3457,0,1381,1300,5000
2024-04-12,Orthopédie,17,2.02,38,9,24,14,0,14,48046,968,3901,0,0,1500,6000
2024-04-12,Pneumologie,31,3.61,0,9,22,12,5,0,31314,911,3691,0,2047,1300,5000
2024-04-13,Orthopédie,17,2.22,38,12,23,13,0,18,46304,972,3908,0,0,1500,6000
2024-04-13,Pneumologie,23,4.61,0,11,24,15,4,0,32485,906,3500,0,1676,1300,5000
2024-04-14,Orthopédie,25,3.65,0,12,22,17,0,14,45960,896,3734,313,1858,1500,6000
2024-04-14,Pneumologie,26,4.26,3,12,24,14,4,0,31241,878,3572,370,1569,1300,5000
2024-04-15,Orthopédie,21,3.57,4,11,25,17,0,19,42879,937,3835,0,0,1500,6000
2024-04-15,Pneumologie,32,4.61,0,9,25,12,5,0,37705,815,3658,434,1553,1300,5000
2024-04-16,Orthopédie,26,2.46,8,8,23,15,0,24,41663,967,3719,0,1147,1500,6000
2024-04-16,Pneumologie,26,3.68,3,10,23,16,4,0,32144,858,3728,432,2427,1300,5000
2024-04-17,Orthopédie,17,2.63,27,10,24,15,0,14,41145,935,3821,0,0,1500,6000
2024-04-17,Pneumologie,33,4.73,0,9,24,16,5,0,33197,801,3435,274,2010,1300,5000
2024-04-18,Orthopédie,28,3.85,0,10,22,16,0,18,43506,888,3687,294,1998,1500,6000
2024-04-18,Pneumologie,38,3.79,3,12,24,17,6,0,31790,879,3283,296,1875,1300,5000
2024-04-19,Orthopédie,19,3.79,0,9,21,15,0,21,48505,935,3701,0,2016,1500,6000
2024-04-19,Pneumologie,34,4.21,0,9,21,17,6,0,38091,859,3710,483,1425,1300,5000
2024-04-20,Orthopédie,28,3.29,0,10,23,16,0,24,48360,879,3577,242,1718,1500,6000
2024-04-20,Pneumologie,30,4.2,4,10,21,14,5,0,37224,864,3518,437,1032,1300,5000
2024-04-21,Orthopédie,21,3.07,15,12,22,15,0,22,47759,909,3795,0,1147,1500,6000
2024-04-21,Pneumologie,27,3.71,0,12,22,14,4,0,38777,922,3687,0,2070,1300,5000
2024-04-22,Orthopédie,19,3.24,18,12,22,13,0,17,46781,945,3862,0,0,1500,6000
2024-04-22,Pneumologie,32,4.62,1,11,24,14,5,0,35994,886,3429,477,1309,1300,5000
2024-04-23,Orthopédie,21,3.64,3,8,22,17,0,19,43549,894,3659,406,2382,1500,6000
2024-04-23,Pneumologie,34,4.83,0,10,23,12,5,0,36632,768,3310,247,1397,1300,5000
2024-04-24,Orthopédie,24,2.82,6,8,23,13,0,23,46947,928,3662,0,2093,1500,6000
2024-04-24,Pneumologie,32,4.34,0,9,22,17,6,0,31376,877,3486,225,1811,1300,5000
2024-04-25,Orthopédie,23,2.83,6,10,24,16,0,17,45957,925,3852,0,0,1500,6000
2024-04-25,Pneumologie,32,3.41,5,10,21,15,5,0,31434,911,3772,0,1617,1300,5000
2024-04-26,Orthopédie,20,2.55,28,9,22,14,0,22,48572,951,3852,0,0,1500,6000
2024-04-26,Pneumologie,37,3.87,0,10,25,13,6,0,33334,869,3649,239,1271,1300,5000
2024-04-27,Orthopédie,27,2.79,0,8,25,16,0,27,44484,921,3774,0,1305,1500,6000
2024-04-27,Pneumologie,33,3.92,0,12,21,17,5,0,37138,820,3448,364,1598,1300,5000
2024-04-28,Orthopédie,21,3.24,10,11,23,16,0,18,42459,956,3808,0,0,1500,6000
2024-04-28,Pneumologie,31,3.47,3,12,22,14,5,0,38546,928,3716,0,1719,1300,5000
2024-04-29,Orthopédie,23,2.75,9,9,21,17,0,28,45477,933,3825,0,0,1500,6000
2024-04-29,Pneumologie,35,4.42,1,8,22,12,5,0,33755,881,3602,396,1112,1300,5000
2024-04-30,Orthopédie,24,2.54,10,8,22,16,0,20,47005,914,3729,0,2187,1500,6000
2024-04-30,Pneumologie,40,4.67,3,12,24,13,7,0,33328,825,3342,483,1897,1300,5000
2024-05-01,Orthopédie,27,2.97,0,11,24,15,0,20,42414,932,3638,0,1044,1500,6000
2024-05-01,Pneumologie,26,3.29,0,12,22,15,4,0,35434,900,3786,0,1875,1300,5000
2024-05-02,Orthopédie,29,3.88,3,12,24,19,0,19,41454,903,3638,0,1539,1500,6000
2024-05-02,Pneumologie,24,3.21,1,11,24,15,4,0,32964,914,3652,0,1619,1300,5000
2024-05-03,Orthopédie,24,2.11,20,10,23,19,0,22,46494,931,3830,0,0,1500,6000
2024-05-03,Pneumologie,33,3.41,0,10,25,16,5,0,33165,938,3746,0,1443,1300,5000
2024-05-04,Orthopédie,25,2.28,13,11,25,19,0,27,47167,959,3852,0,0,1500,6000
2024-05-04,Pneumologie,29,3.09,0,11,25,19,4,0,37346,917,3588,0,1210,1300,5000
2024-05-05,Orthopédie,21,3.41,0,11,21,18,0,29,45938,902,3743,0,2042,1500,6000
2024-05-05,Pneumologie,34,4.09,0,9,25,16,5,0,33911,892,3524,413,1652,1300,5000
2024-05-06,Orthopédie,23,2.37,19,10,24,20,0,30,45490,972,3796,0,1062,1500,6000
2024-05-06,Pneumologie,29,3.19,2,11,21,15,5,0,38550,910,3671,0,1223,1300,5000
2024-05-07,Orthopédie,27,2.47,10,8,22,16,0,21,46297,956,3700,0,1584,1500,6000
2024-05-07,Pneumologie,38,4.53,5,8,25,18,6,0,33802,807,3435,475,1648,1300,5000
2024-05-08,Orthopédie,23,2.65,16,8,25,18,0,27,42078,917,3855,0,0,1500,6000
2024-05-08,Pneumologie,34,4.44,0,12,22,19,5,0,32697,865,3354,256,1180,1300,5000
2024-05-09,Orthopédie,23,3.41,0,10,24,18,0,31,42385,887,3688,405,2127,1500,6000
2024-05-09,Pneumologie,27,4.45,4,11,23,17,5,0,38330,938,3711,0,1807,1300,5000
2024-05-10,Orthopédie,26,3.0,4,8,21,20,0,31,43210,898,3832,364,0,1500,6000
2024-05-10,Pneumologie,36,3.46,0,9,25,16,6,0,34369,818,3400,435,2334,1300,5000
2024-05-11,Orthopédie,21,2.63,16,11,25,17,0,26,45092,946,3785,0,2163,1500,6000
2024-05-11,Pneumologie,29,3.37,0,9,21,17,5,0,37695,881,3716,471,1468,1300,5000
2024-05-12,Orthopédie,30,3.73,5,11,25,15,0,28,45137,859,3715,492,1070,1500,6000
2024-05-12,Pneumologie,37,3.03,0,8,25,18,7,0,31451,930,3762,0,1630,1300,5000
2024-05-13,Orthopédie,29,3.7,0,9,25,20,0,24,41907,943,3683,0,1384,1500,6000
2024-05-13,Pneumologie,32,4.19,2,9,21,19,4,0,34166,882,3516,421,1712,1300,5000
2024-05-14,Orthopédie,35,2.53,0,9,22,19,0,24,43860,926,3619,0,1786,1500,6000
2024-05-14,Pneumologie,23,4.36,0,12,23,16,4,0,37470,915,3708,0,1120,1300,5000
2024-05-15,Orthopédie,28,2.9,0,9,25,19,0,31,45367,933,3816,0,0,1500,6000
2024-05-15,Pneumologie,29,3.58,0,11,22,19,4,0,34494,863,3653,416,1518,1300,5000
2024-05-16,Orthopédie,31,3.87,3,10,21,19,0,26,42149,940,3592,0,1873,1500,6000
2024-05-16,Pneumologie,36,4.62,5,11,22,15,5,0,36771,768,3279,351,1508,1300,5000
2024-05-17,Orthopédie,28,2.68,0,12,22,15,0,23,46642,941,3689,0,1094,1500,6000
2024-05-17,Pneumologie,30,3.93,3,10,22,16,5,0,37864,913,3598,0,2044,1300,5000
2024-05-18,Orthopédie,30,2.85,0,10,24,20,0,24,42951,903,3771,0,2403,1500,6000
2024-05-18,Pneumologie,30,4.69,0,11,24,15,5,0,36163,881,3321,355,1241,1300,5000
2024-05-19,Orthopédie,32,3.4,0,9,25,18,0,26,43448,933,3461,0,1151,1500,6000
2024-05-19,Pneumologie,28,4.52,1,10,24,16,4,0,34166,811,3376,460,2427,1300,5000
2024-05-20,Orthopédie,28,2.98,0,10,23,20,0,32,43962,948,3605,0,2405,1500,6000
2024-05-20,Pneumologie,27,3.38,3,8,23,17,4,0,32281,888,3692,432,1929,1300,5000
2024-05-21,Orthopédie,29,3.41,4,10,22,16,0,30,45944,874,3645,331,2314,1500,6000
2024-05-21,Pneumologie,25,3.83,5,8,25,19,4,0,34347,878,3553,263,2120,1300,5000
2024-05-22,Orthopédie,27,2.51,9,12,24,19,0,29,42723,930,3815,0,0,1500,6000
2024-05-22,Pneumologie,23,4.11,0,8,21,19,3,0,37096,886,3707,342,1651,1300,5000
2024-05-23,Orthopédie,30,3.59,0,10,23,18,0,27,44350,910,3484,0,2251,1500,6000
2024-05-23,Pneumologie,29,3.95,0,8,21,18,5,0,36042,861,3640,307,1655,1300,5000
2024-05-24,Orthopédie,31,3.42,1,12,25,17,0,32,43523,923,3717,0,1856,1500,6000
2024-05-24,Pneumologie,27,3.31,0,12,22,19,4,0,36579,909,3735,0,1856,1300,5000
2024-05-25,Orthopédie,32,2.77,4,8,25,18,0,31,41912,909,3649,0,1853,1500,6000
2024-05-25,Pneumologie,25,4.61,0,12,22,18,3,0,38976,846,3504,480,2005,1300,5000
2024-05-26,Orthopédie,28,2.9,0,8,22,15,0,27,43369,913,3633,0,2061,1500,6000
2024-05-26,Pneumologie,29,3.77,0,11,21,16,5,0,35459,841,3696,425,1590,1300,5000
2024-05-27,Orthopédie,33,3.48,0,9,25,20,0,28,44404,877,3622,221,1649,1500,6000
2024-05-27,Pneumologie,22,4.64,5,12,22,19,4,0,36213,915,3611,0,1736,1300,5000
2024-05-28,Orthopédie,32,3.57,0,10,25,19,0,29,42140,937,3516,0,1733,1500,6000
2024-05-28,Pneumologie,22,4.96,3,11,21,16,3,0,33731,869,3469,500,1109,1300,5000
2024-05-29,Orthopédie,22,3.65,5,10,25,18,0,34,48222,926,3754,0,2440,1500,6000
2024-05-29,Pneumologie,23,4.63,0,9,25,17,4,0,34883,882,3707,414,2051,1300,5000
2024-05-30,Orthopédie,35,2.8,0,8,22,15,0,36,41353,905,3607,0,2193,1500,6000
2024-05-30,Pneumologie,18,3.59,3,11,25,17,3,0,36839,965,3713,0,2102,1300,5000
2024-05-31,Orthopédie,31,2.66,1,8,21,18,0,28,42791,915,3700,0,2241,1500,6000
2024-05-31,Pneumologie,26,3.41,4,8,25,19,4,0,35148,956,3605,0,1284,1300,5000
2024-06-01,Orthopédie,27,2.34,10,11,22,22,0,32,46623,935,3754,0,1570,1500,6000
2024-06-01,Pneumologie,23,3.87,0,10,23,22,3,0,34509,916,3614,0,1971,1300,5000
2024-06-02,Orthopédie,32,2.44,0,11,23,22,0,36,44546,923,3653,0,1772,1500,6000
2024-06-02,Pneumologie,24,4.8,5,12,22,21,3,0,36124,875,3632,267,2450,1300,5000
2024-06-03,Orthopédie,32,2.06,8,10,23,23,0,31,43998,958,3698,0,2488,1500,6000
2024-06-03,Pneumologie,26,3.5,0,10,24,23,3,0,35507,920,3665,0,1957,1300,5000
2024-06-04,Orthopédie,27,2.34,6,9,25,23,0,32,45062,927,3843,0,0,1500,6000
2024-06-04,Pneumologie,21,3.72,0,12,25,24,4,0,38147,938,3831,0,0,1300,5000
2024-06-05,Orthopédie,34,3.2,1,13,22,19,0,35,42899,919,3646,0,2460,1500,6000
2024-06-05,Pneumologie,28,4.45,0,9,24,20,4,0,38669,859,3521,457,2061,1300,5000
2024-06-06,Orthopédie,31,2.22,9,10,22,24,0,37,42419,914,3735,0,2413,1500,6000
2024-06-06,Pneumologie,13,4.94,1,10,23,19,2,0,38633,944,3868,0,0,1300,5000
2024-06-07,Orthopédie,34,3.99,2,13,23,23,0,35,45445,862,3552,449,1148,1500,6000
2024-06-07,Pneumologie,22,3.32,0,11,25,22,3,0,34786,909,3637,0,1748,1300,5000
2024-06-08,Orthopédie,24,2.21,16,10,26,23,0,38,42143,944,3790,0,2473,1500,6000
2024-06-08,Pneumologie,17,4.72,2,13,23,20,3,0,36485,954,3833,0,0,1300,5000
2024-06-09,Orthopédie,35,2.15,0,12,26,23,0,32,48257,913,3716,0,1900,1500,6000
2024-06-09,Pneumologie,15,4.28,7,12,23,21,2,0,36582,935,3747,0,2029,1300,5000
2024-06-10,Orthopédie,28,3.87,0,11,24,24,0,34,41631,917,3756,0,1537,1500,6000
2024-06-10,Pneumologie,17,3.36,17,10,24,23,3,0,35591,959,3811,0,0,1300,5000
2024-06-11,Orthopédie,26,3.13,1,13,26,20,0,31,46216,948,3805,0,0,1500,6000
2024-06-11,Pneumologie,18,4.04,4,10,22,23,2,0,38032,917,3729,0,2490,1300,5000
2024-06-12,Orthopédie,35,3.75,5,12,25,23,0,35,45641,933,3386,0,2308,1500,6000
2024-06-12,Pneumologie,17,3.37,17,13,23,23,3,0,37350,964,3877,0,0,1300,5000
2024-06-13,Orthopédie,35,2.31,2,13,26,21,0,31,48533,938,3661,0,2291,1500,6000
2024-06-13,Pneumologie,25,4.18,5,13,26,21,4,0,31120,860,3729,335,1382,1300,5000
2024-06-14,Orthopédie,39,2.06,5,12,26,20,0,30,48222,939,3836,0,0,1500,6000
2024-06-14,Pneumologie,17,3.01,14,12,24,22,2,0,33761,971,3769,0,2051,1300,5000
2024-06-15,Orthopédie,29,2.03,11,13,25,21,0,30,43316,960,3835,0,0,1500,6000
2024-06-15,Pneumologie,13,3.95,21,12,23,22,1,0,34213,924,3747,0,2290,1300,5000
2024-06-16,Orthopédie,31,3.62,0,13,22,24,0,33,42019,942,3608,0,1954,1500,6000
2024-06-16,Pneumologie,24,4.12,0,12,26,21,4,0,33313,897,3774,367,1547,1300,5000
2024-06-17,Orthopédie,30,3.74,3,12,26,20,0,33,44699,901,3470,0,2290,1500,6000
2024-06-17,Pneumologie,17,3.52,9,11,23,21,3,0,33314,932,3741,0,2195,1300,5000
2024-06-18,Orthopédie,30,2.29,2,11,23,24,0,30,48455,962,3831,0,0,1500,6000
2024-06-18,Pneumologie,14,3.01,30,13,24,23,2,0,32544,947,3862,0,0,1300,5000
2024-06-19,Orthopédie,37,3.42,0,13,26,22,0,34,41180,916,3470,0,1057,1500,6000
2024-06-19,Pneumologie,15,3.13,24,9,25,19,2,0,33143,971,3806,0,0,1300,5000
2024-06-20,Orthopédie,25,3.86,0,10,24,23,0,30,44737,902,3661,0,1874,1500,6000
2024-06-20,Pneumologie,20,4.84,0,13,24,23,3,0,35900,871,3560,283,2154,1300,5000
2024-06-21,Orthopédie,25,2.68,3,11,26,22,0,29,47665,934,3702,0,2416,1500,6000
2024-06-21,Pneumologie,22,4.54,0,10,23,24,3,0,34946,860,3506,226,1562,1300,5000
2024-06-22,Orthopédie,28,2.68,0,11,22,24,0,35,43436,904,3797,0,1081,1500,6000
2024-06-22,Pneumologie,19,3.75,5,13,24,22,3,0,32250,926,3666,0,1585,1300,5000
2024-06-23,Orthopédie,31,2.55,3,13,25,22,0,34,46142,901,3794,0,1106,1500,6000
2024-06-23,Pneumologie,15,3.13,23,10,25,20,2,0,38431,934,3830,0,0,1300,5000
2024-06-24,Orthopédie,34,2.14,5,11,24,19,0,31,48446,963,3846,0,0,1500,6000
2024-06-24,Pneumologie,17,4.95,0,12,24,20,2,0,37077,936,3648,0,1526,1300,5000
2024-06-25,Orthopédie,28,3.85,1,10,25,19,0,29,43502,945,3511,0,1172,1500,6000
2024-06-25,Pneumologie,21,3.12,6,10,25,24,3,0,38769,917,3684,0,1249,1300,5000
2024-06-26,Orthopédie,29,3.65,0,9,24,23,0,35,41287,892,3622,393,1822,1500,6000
2024-06-26,Pneumologie,18,3.64,0,10,22,24,3,0,32965,951,3832,0,0,1300,5000
2024-06-27,Orthopédie,30,3.28,5,11,23,19,0,29,48147,930,3594,0,2452,1500,6000
2024-06-27,Pneumologie,9,3.25,44,13,23,22,1,0,34532,975,3867,0,0,1300,5000
2024-06-28,Orthopédie,29,3.5,0,13,25,24,0,36,44695,860,3627,384,1369,1500,6000
2024-06-28,Pneumologie,19,3.9,0,10,25,24,3,0,34643,903,3677,0,1917,1300,5000
2024-06-29,Orthopédie,33,2.49,0,13,24,24,0,34,41297,910,3627,0,2182,1500,6000
2024-06-29,Pneumologie,19,4.24,0,9,23,20,3,0,32119,917,3771,0,1777,1300,5000
2024-06-30,Orthopédie,26,3.93,0,9,22,24,0,33,46163,849,3790,232,1175,1500,6000
2024-06-30,Pneumologie,18,3.91,4,9,24,20,3,0,34867,904,3838,0,0,1300,5000
2024-07-01,Orthopédie,27,2.4,13,13,26,30,0,29,48121,960,3704,0,2234,1500,6000
2024-07-01,Pneumologie,11,3.05,35,12,27,30,1,0,38535,958,3931,0,0,1300,5000
2024-07-02,Orthopédie,28,2.26,7,10,25,28,0,36,43783,943,3775,0,1296,1500,6000
2024-07-02,Pneumologie,11,3.52,27,10,27,30,2,0,32290,970,3861,0,0,1300,5000
2024-07-03,Orthopédie,34,3.87,0,14,23,29,0,36,47752,889,3471,202,1854,1500,6000
2024-07-03,Pneumologie,11,3.39,28,10,25,27,1,0,38087,956,3872,0,0,1300,5000
2024-07-04,Orthopédie,31,2.62,0,14,27,25,0,31,48400,906,3736,0,1471,1500,6000
2024-07-04,Pneumologie,10,3.83,34,14,27,28,1,0,36968,955,3810,0,0,1300,5000
2024-07-05,Orthopédie,32,2.57,0,12,27,30,0,29,45773,889,3833,221,0,1500,6000
2024-07-05,Pneumologie,15,4.45,7,13,25,25,2,0,38697,910,3815,0,0,1300,5000
2024-07-06,Orthopédie,33,3.58,0,14,24,27,0,33,48895,898,3590,377,1625,1500,6000
2024-07-06,Pneumologie,15,4.62,0,13,25,29,2,0,32217,942,3837,0,0,1300,5000
2024-07-07,Orthopédie,32,2.34,0,11,27,27,0,34,44026,961,3797,0,1298,1500,6000
2024-07-07,Pneumologie,13,4.15,19,13,25,26,2,0,33726,944,3818,0,0,1300,5000
2024-07-08,Orthopédie,36,2.09,0,12,27,25,0,31,42374,904,3827,0,0,1500,6000
2024-07-08,Pneumologie,11,4.59,22,12,27,26,2,0,35088,974,3837,0,0,1300,5000
2024-07-09,Orthopédie,29,2.44,0,12,27,27,0,39,45537,938,3740,0,1344,1500,6000
2024-07-09,Pneumologie,9,4.32,31,13,25,30,1,0,37787,976,3814,0,0,1300,5000
2024-07-10,Orthopédie,29,3.37,0,11,25,30,0,33,48890,919,3605,0,1448,1500,6000
2024-07-10,Pneumologie,14,3.67,19,10,27,27,2,0,36840,943,3836,0,0,1300,5000
2024-07-11,Orthopédie,34,3.11,4,13,25,27,0,35,44086,929,3567,0,1749,1500,6000
2024-07-11,Pneumologie,17,4.59,0,14,27,25,3,0,33002,954,3740,0,1341,1300,5000
2024-07-12,Orthopédie,35,2.76,2,12,23,29,0,29,43544,946,3805,0,0,1500,6000
2024-07-12,Pneumologie,19,4.4,4,12,27,26,3,0,36212,883,3585,431,1807,1300,5000
2024-07-13,Orthopédie,32,3.92,0,11,24,26,0,35,41829,851,3527,258,1354,1500,6000
2024-07-13,Pneumologie,15,3.89,12,12,27,28,2,0,36747,914,3727,0,1330,1300,5000
2024-07-14,Orthopédie,30,3.45,0,12,27,26,0,30,47441,897,3758,414,1124,1500,6000
2024-07-14,Pneumologie,9,3.44,38,11,25,30,1,0,35244,982,3850,0,0,1300,5000
2024-07-15,Orthopédie,38,2.54,0,14,23,25,0,29,46115,907,3609,0,2022,1500,6000
2024-07-15,Pneumologie,13,3.17,29,14,26,25,2,0,32149,973,3916,0,0,1300,5000
2024-07-16,Orthopédie,31,2.22,4,10,23,28,0,29,43179,935,3819,0,0,1500,6000
2024-07-16,Pneumologie,7,4.84,40,14,27,25,1,0,34150,978,3836,0,0,1300,5000
2024-07-17,Orthopédie,36,2.27,0,13,25,30,0,31,45047,899,3715,404,2291,1500,6000
2024-07-17,Pneumologie,11,4.22,20,11,24,29,1,0,31755,969,3831,0,0,1300,5000
2024-07-18,Orthopédie,26,2.02,20,11,23,25,0,29,41713,936,3774,0,1847,1500,6000
2024-07-18,Pneumologie,15,4.13,4,13,25,27,2,0,34633,934,3831,0,0,1300,5000
2024-07-19,Orthopédie,31,3.68,0,11,26,28,0,28,42914,930,3452,0,2043,1500,6000
2024-07-19,Pneumologie,10,4.92,24,12,25,25,1,0,31311,937,3793,0,1277,1300,5000
2024-07-20,Orthopédie,27,3.62,0,12,24,27,0,35,44683,920,3523,0,2067,1500,6000
2024-07-20,Pneumologie,8,3.34,48,12,27,25,1,0,33152,981,3913,0,0,1300,5000
2024-07-21,Orthopédie,27,3.01,3,13,24,29,0,31,48489,931,3729,0,1707,1500,6000
2024-07-21,Pneumologie,6,3.29,46,14,26,26,1,0,37083,977,3924,0,0,1300,5000
2024-07-22,Orthopédie,33,3.54,1,14,26,26,0,28,42078,911,3724,0,1637,1500,6000
2024-07-22,Pneumologie,11,3.57,32,12,23,26,1,0,37128,965,3829,0,0,1300,5000
2024-07-23,Orthopédie,31,2.99,0,14,24,27,0,28,42994,891,3715,383,1098,1500,6000
2024-07-23,Pneumologie,13,3.41,27,13,23,27,2,0,37346,943,3874,0,0,1300,5000
2024-07-24,Orthopédie,29,3.2,2,13,25,30,0,35,43136,909,3759,0,2384,1500,6000
2024-07-24,Pneumologie,7,4.5,36,12,26,25,1,0,38543,980,3887,0,0,1300,5000
2024-07-25,Orthopédie,29,2.64,2,10,27,28,0,36,44253,917,3640,0,1094,1500,6000
2024-07-25,Pneumologie,17,4.09,0,14,26,28,2,0,33157,951,3798,0,2259,1300,5000
2024-07-26,Orthopédie,27,3.44,2,14,25,28,0,30,48832,936,3734,0,1183,1500,6000
2024-07-26,Pneumologie,11,4.71,23,13,23,26,2,0,35900,953,3800,0,0,1300,5000
2024-07-27,Orthopédie,37,2.15,0,11,23,27,0,28,44938,928,3704,0,1500,1500,6000
2024-07-27,Pneumologie,12,3.21,26,12,25,27,1,0,33457,956,3818,0,0,1300,5000
2024-07-28,Orthopédie,32,3.0,5,13,27,27,0,30,45065,879,3643,343,1675,1500,6000
2024-07-28,Pneumologie,13,3.1,34,13,26,28,2,0,32451,964,3811,0,0,1300,5000
2024-07-29,Orthopédie,31,3.83,4,14,25,29,0,34,46883,831,3452,371,2173,1500,6000
2024-07-29,Pneumologie,9,3.74,41,13,23,30,1,0,32474,966,3852,0,0,1300,5000
2024-07-30,Orthopédie,33,3.66,0,14,23,29,0,32,44197,927,3636,0,2161,1500,6000
2024-07-30,Pneumologie,16,3.32,13,11,25,28,2,0,32099,968,3879,0,0,1300,5000
2024-07-31,Orthopédie,34,3.26,0,15,25,27,0,26,43788,901,3504,0,1089,1500,6000
2024-07-31,Pneumologie,7,4.86,35,12,24,27,1,0,33173,950,3906,0,0,1300,5000
2024-08-01,Orthopédie,23,2.66,15,13,24,28,0,32,46467,937,3787,0,1163,1500,6000
2024-08-01,Pneumologie,7,4.36,34,11,24,26,1,0,37595,973,3881,0,0,1300,5000
2024-08-02,Orthopédie,26,3.8,5,12,24,26,0,30,44892,923,3774,0,1512,1500,6000
2024-08-02,Pneumologie,9,4.06,37,15,25,27,1,0,35393,962,3854,0,0,1300,5000
2024-08-03,Orthopédie,33,3.85,3,12,25,27,0,35,43536,936,3700,0,2181,1500,6000
2024-08-03,Pneumologie,15,3.07,20,15,27,28,2,0,31860,955,3889,0,0,1300,5000
2024-08-04,Orthopédie,29,2.69,1,14,27,28,0,29,48065,938,3692,0,1571,1500,6000
2024-08-04,Pneumologie,20,3.08,6,13,26,23,3,0,33502,960,3823,0,0,1300,5000
2024-08-05,Orthopédie,31,3.44,4,14,28,26,0,28,46725,894,3729,316,2122,1500,6000
2024-08-05,Pneumologie,13,3.59,27,13,27,27,1,0,32874,950,3886,0,0,1300,5000
2024-08-06,Orthopédie,30,3.9,3,13,28,28,0,24,44810,931,3564,0,1381,1500,6000
2024-08-06,Pneumologie,9,3.92,33,15,27,25,1,0,32850,971,3828,0,0,1300,5000
2024-08-07,Orthopédie,28,3.1,0,12,27,27,0,27,42046,955,3695,0,1911,1500,6000
2024-08-07,Pneumologie,6,4.72,37,11,27,28,1,0,32171,983,3901,0,0,1300,5000
2024-08-08,Orthopédie,23,3.65,1,14,25,24,0,29,43339,882,3819,236,0,1500,6000
2024-08-08,Pneumologie,15,4.78,0,12,27,26,2,0,33699,894,3853,500,0,1300,5000
2024-08-09,Orthopédie,30,3.68,0,14,25,24,0,28,45348,839,3718,431,1173,1500,6000
2024-08-09,Pneumologie,18,3.1,16,15,25,23,2,0,34120,927,3813,0,0,1300,5000
2024-08-10,Orthopédie,29,3.33,0,15,24,26,0,32,46710,940,3738,0,1315,1500,6000
2024-08-10,Pneumologie,17,4.58,3,13,27,24,3,0,35659,909,3630,0,2116,1300,5000
2024-08-11,Orthopédie,21,2.05,33,13,27,24,0,26,47214,951,3876,0,0,1500,6000
2024-08-11,Pneumologie,16,4.93,0,14,24,26,3,0,38822,905,3841,0,0,1300,5000
2024-08-12,Orthopédie,35,3.95,0,13,27,24,0,23,46931,914,3489,0,2452,1500,6000
2024-08-12,Pneumologie,18,3.34,6,11,26,28,3,0,36169,936,3850,0,0,1300,5000
